UserID,MovieID,Tag,Date
622,1073,classic,2008-07-08 11:04:57
622,1073,Gene Wilder,2008-07-08 11:04:54
622,1101,aviation,2008-07-13 01:40:53
622,1101,Oscar (Best Music - Original Song),2008-07-13 01:40:56
622,1101,pro-military,2008-07-13 01:40:57
622,1206,ahead of it's time,2008-07-08 02:22:28
622,1206,unique,2008-07-08 02:22:28
622,1208,adventure,2008-07-08 02:32:42
622,1208,book was better,2008-07-08 02:32:44
622,1208,chaos,2008-07-08 02:32:47
622,1208,classic,2008-07-08 02:32:36
622,1208,disturbing,2008-07-08 02:32:32
622,1208,drama,2008-07-08 02:32:26
622,1208,surreal,2008-07-08 02:32:29
622,1208,war,2008-07-08 02:32:35
622,1210,fantasy,2008-07-08 11:02:46
622,1210,sci-fi,2008-07-08 11:02:45
622,1210,space,2008-07-08 11:02:44
622,1240,Arnold Schwarzenegger,2008-07-08 11:04:43
622,1240,sci-fi,2008-07-08 11:04:46
622,1240,time travel,2008-07-08 11:04:44
622,1391,alien invasion,2008-07-13 01:41:31
622,1391,Jack Nicholson,2008-07-13 01:41:30
622,1391,Tim Burton,2008-07-13 01:41:28
622,1527,Bruce Willis,2008-07-08 10:54:08
622,1653,dystopia,2008-07-13 01:41:53
622,1653,eugenics,2008-07-13 01:41:56
622,1653,sci-fi,2008-07-13 01:41:55
622,1653,Uma Thurman,2008-07-13 01:42:06
622,1704,Matt Damon,2008-07-08 02:27:44
622,1704,Matt Damon(written by),2008-07-08 02:27:44
622,1704,thoughtful,2008-07-08 02:27:44
622,1961,Dustin Hoffman,2008-07-13 01:40:22
622,1961,Oscar (Best Actor),2008-07-13 01:40:24
622,1961,Oscar (Best Picture),2008-07-13 01:40:25
622,2762,Bruce Willis,2008-07-08 11:04:10
622,2762,ghosts,2008-07-08 11:04:07
622,2762,twist ending,2008-07-08 11:04:08
622,2858,Kevin Spacey,2008-07-08 11:03:25
622,2858,suburbia,2008-07-08 11:03:23
622,2858,surrealism,2008-07-08 11:03:22
622,2959,Edward Norton,2008-07-08 23:53:01
622,3147,stephen king,2008-07-13 01:41:49
622,4963,Matt Damon,2008-07-09 10:59:11
622,5630,Anthony Hopkins,2008-07-08 10:49:12
622,5989,crime,2008-07-08 11:00:51
622,5989,Leonardo DiCaprio,2008-07-08 11:00:48
622,5989,Tom Hanks,2008-07-08 11:00:49
622,6250,alien,2008-07-08 02:26:01
622,6250,alien invasion,2008-07-08 02:26:01
622,6250,inspirational,2008-07-08 02:26:01
622,6753,awesome,2008-07-08 02:23:17
622,6753,inspirational,2008-07-08 02:23:17
622,6753,Interesting,2008-07-08 02:23:17
622,6753,unique,2008-07-08 02:23:17
622,8132,dvd,2008-07-08 11:00:22
622,8132,glam rock,2008-07-08 11:00:20
622,32587,Action,2008-07-08 10:59:56
622,32587,comic book,2008-07-08 10:59:57
622,32587,Frank Miller,2008-07-08 11:00:07
622,32587,Sci-Fi,2008-07-08 10:59:54
622,36529,Nicolas Cage,2008-07-08 10:57:17
622,39444,Nicholas Cage,2008-07-09 10:58:38
622,44191,inspirational,2008-07-08 02:29:08
622,44191,thought-provoking,2008-07-08 02:29:08
622,44191,unique,2008-07-08 02:29:08
622,44665,Bruce Willis,2008-07-08 10:58:58
622,44665,twist,2008-07-08 10:58:54
622,44665,twist ending,2008-07-08 10:58:59
622,47610,19th century,2008-07-08 11:00:35
622,47610,magic,2008-07-08 11:00:30
622,47610,twist ending,2008-07-08 11:00:33
622,48043,immortality,2008-07-08 10:55:00
622,48043,inspirational,2008-07-08 10:55:00
622,48043,life through death,2008-07-08 10:55:08
622,48043,rebirth,2008-07-08 10:55:00
622,48043,unique,2008-07-08 10:55:20
622,51931,9-11,2008-07-08 10:58:01
622,51931,inspirational,2008-07-08 10:58:01
622,51931,life & death,2008-07-08 10:58:01
622,51931,unique,2008-07-08 10:58:01
622,53129,Dane Cook,2008-07-08 10:48:39
622,53129,plot twist,2008-07-08 10:48:32
622,54745,debate,2008-07-08 10:59:31
622,54745,less than 300 ratings,2008-07-08 10:59:32
622,54745,stuttering,2008-07-08 10:59:29
622,55872,inspirational,2008-07-08 02:28:25
622,55872,thought-provoking,2008-07-08 02:28:25
622,55872,unique,2008-07-08 02:28:25
622,55908,thought-provoking,2008-07-08 02:21:53
622,55908,unique,2008-07-08 02:21:53
622,56171,anti C.S. Lewis,2008-07-08 02:24:42
622,56171,anti-religion,2008-07-08 02:24:29
622,58025,Samuel L. Jackson,2008-07-08 10:56:21
622,58078,inspirational,2008-07-08 02:45:06
622,58078,life & death,2008-07-08 02:45:06
622,58078,life choices,2008-07-08 02:45:06
622,58078,life philosophy,2008-07-08 02:45:05
622,58078,thought-provoking,2008-07-08 02:45:05
622,58078,unique,2008-07-08 02:45:06
622,58972,funny moments,2008-07-08 02:23:52
622,58972,kid flick,2008-07-08 02:24:00
622,58972,loved it,2008-07-08 02:23:52
622,59615,plot twist,2008-07-08 02:30:07
622,59900,Adam Sandler,2008-07-08 02:31:25
622,60072,Angelina Jolie,2008-07-08 02:30:28
622,60072,Morgan Freeman,2008-07-08 02:30:28
622,60072,plot twist,2008-07-08 02:30:18
622,60074,plot twist,2008-07-08 02:31:01
622,60074,Will Smith,2008-07-08 02:31:08
626,866,crime,2007-08-28 23:59:41
626,866,drama,2007-08-28 23:59:42
626,3752,comedy,2007-08-29 00:00:07
626,4262,action packed,2007-08-29 00:00:49
626,4262,crime,2007-08-29 00:00:49
626,5679,horror,2007-08-28 23:57:10
626,5679,thriller,2007-08-28 23:57:10
636,1223,astronomy,2006-01-15 21:20:40
636,1223,discovery,2006-01-15 21:20:40
636,1223,invention,2006-01-15 21:20:40
636,1223,moon,2006-01-15 21:20:55
636,1223,quest,2006-01-15 21:20:40
636,1223,rocket,2006-01-15 21:20:40
636,1233,hunt,2006-01-15 21:16:26
636,1233,hunted,2006-01-15 21:16:26
636,1233,submarine,2006-01-15 21:16:26
636,1876,astronomy,2006-01-13 17:40:30
636,1876,catastrophy,2006-01-13 17:40:30
636,1876,comet,2006-01-13 17:40:30
636,1876,disaster,2006-01-13 17:40:30
636,1876,threat,2006-01-13 17:40:30
636,2993,agent,2006-01-15 21:23:57
636,2993,Bond,2006-01-15 21:23:57
636,2993,nuclear bomb,2006-01-15 21:23:57
636,2993,under water,2006-01-15 21:23:57
636,3256,Based on Tom Clancy book,2006-07-16 22:38:23
636,4993,Magic,2006-01-15 21:17:44
636,4993,Quest,2006-01-15 21:17:44
636,4993,Tolkien,2006-01-15 21:17:44
637,4886,good cartoon children,2007-01-10 14:26:53
637,7378,good,2007-01-10 14:30:00
673,1235,May-December romance,2008-07-08 04:26:34
682,1211,enigmatic,2007-08-29 23:28:18
687,7254,Ashton Kutcher,2006-11-01 21:00:16
692,26,Shakespearean,2007-08-29 06:45:27
692,917,based on a book,2007-08-29 06:53:36
692,1190,Spanish,2007-08-29 06:51:18
692,1277,historical,2007-08-29 06:42:05
692,1727,horses,2007-08-29 06:47:34
692,2068,Bergman/Rossellinbergmani,2007-08-29 06:49:33
692,2068,swedish,2007-08-29 06:49:06
692,2677,musicians,2007-08-29 06:46:07
692,3478,musicians,2007-08-29 06:48:01
692,4174,based on a book,2007-08-29 06:56:12
692,4357,classic,2007-08-29 06:56:41
692,4357,Marilyn Monroe,2007-08-29 06:56:41
692,4992,future,2007-08-29 06:46:50
692,5528,strange story,2007-08-29 06:42:53
692,5693,dance movie,2007-08-29 06:47:00
692,6724,classic,2007-08-29 06:54:13
692,8361,natural disaster,2007-08-29 06:44:35
692,8596,classic,2007-08-29 06:54:52
692,27266,future,2007-08-29 06:58:00
692,27821,United Nations,2007-08-29 06:52:47
692,31694,based on a book,2007-08-29 06:59:03
692,40826,drugs,2007-08-29 06:59:32
692,45722,romantic,2007-08-29 06:43:32
692,46578,beaty contests,2007-08-29 06:45:00
692,46578,children's drama,2007-08-29 06:45:00
713,14,5,2007-08-29 07:44:29
713,237,4,2007-08-29 07:44:08
713,276,4,2007-08-29 07:45:46
713,362,5,2007-08-29 07:44:15
713,671,2,2007-08-29 07:45:55
713,866,3,2007-08-29 07:44:51
713,1179,3,2007-08-29 07:44:12
713,1717,4,2007-08-29 07:46:06
713,1907,2,2007-08-29 07:45:04
713,2391,3,2007-08-29 07:45:19
713,2915,3,2007-08-29 07:44:38
713,3617,3,2007-08-29 07:46:03
713,3752,2,2007-08-29 07:45:01
713,3826,5,2007-08-29 07:45:43
713,3916,5,2007-08-29 07:45:59
713,3967,3,2007-08-29 07:45:37
713,4262,2,2007-08-29 07:45:15
713,4270,2,2007-08-29 07:45:51
713,4310,3,2007-08-29 07:45:11
713,4447,4,2007-08-29 07:44:57
713,4848,2,2007-08-29 07:45:06
713,4975,3,2007-08-29 07:46:10
713,5377,5,2007-08-29 07:43:45
713,5618,4,2007-08-29 07:45:22
713,5679,2,2007-08-29 07:44:35
713,6378,5,2007-08-29 07:44:54
713,6934,4,2007-08-29 07:44:22
713,7147,3,2007-08-29 07:44:01
713,8622,3,2007-08-29 07:45:40
713,32587,3,2007-08-29 07:44:42
717,27773,best of 2005,2006-11-05 04:56:14
722,1216,apnoe diving,2007-09-24 12:23:04
722,1216,Jean Reno,2007-09-24 12:22:09
722,1216,water,2007-09-24 12:23:27
722,1277,Gerard Depardieu,2007-08-29 10:14:59
722,3967,dancing,2007-08-29 10:11:47
722,5693,John Travolta,2007-08-29 11:04:50
722,8638,Paris,2007-08-29 11:06:06
722,45722,Johnny Depp,2007-08-29 10:16:17
728,26,Shakespeare,2007-08-29 13:14:36
728,419,hillbillies,2007-08-29 13:11:52
728,2409,boxing,2007-08-29 13:11:32
728,2409,fighting,2007-08-29 13:11:32
728,2409,silvester stalone,2007-08-29 13:11:32
728,2412,boxing,2007-08-29 13:14:20
728,2412,fighting,2007-08-29 13:14:19
728,2863,music,2007-08-29 13:12:10
728,2863,the beatles,2007-08-29 13:12:10
728,3668,Shakespeare,2007-08-29 13:15:23
728,3979,Adam Sandler,2007-08-29 13:15:54
728,4006,Robots,2007-08-29 13:15:40
728,4367,angelina jolie,2007-08-29 13:09:36
728,5528,robin williams,2007-08-29 13:12:38
728,6016,drugs,2007-08-29 13:10:25
728,6016,gangsters,2007-08-29 13:10:25
728,6016,ghetto,2007-08-29 13:10:25
728,6953,sean penn,2007-08-29 13:13:03
728,8361,global warming,2007-08-29 13:14:13
728,8957,digusting,2007-08-29 13:15:07
728,41569,islands,2007-08-29 13:13:57
728,41569,king kong,2007-08-29 13:13:57
728,45722,Johnny Depp,2007-08-29 13:13:37
728,45722,Keira Knightley,2007-08-29 13:13:37
728,45722,pirates,2007-08-29 13:13:37
732,4187,Sidney Poitier,2006-11-02 07:10:20
760,2918,comedy,2008-12-19 19:16:20
778,915,edulcorada,2007-08-29 15:43:22
778,1277,tierna,2007-08-29 15:44:32
778,2116,aburrida,2007-08-29 15:42:51
778,2384,encantadora,2007-08-29 15:42:25
778,30812,pretenciosa,2007-08-29 15:45:31
778,41285,couldn't finish it,2007-08-30 08:52:08
778,41285,excellent!,2007-08-29 15:50:07
783,3623,Lame ending,2006-11-02 17:36:48
788,3617,across country,2007-08-29 16:31:20
788,3617,car jump,2007-08-29 16:31:20
788,3617,masturbation,2007-08-29 16:31:20
788,3617,silly,2007-08-29 16:31:20
788,3916,afro-american,2007-08-29 16:30:28
788,3916,football,2007-08-29 16:30:28
788,3916,man power,2007-08-29 16:30:28
788,3916,strugle,2007-08-29 16:30:28
788,3916,Team Work,2007-08-29 16:30:28
788,4270,adventure,2007-08-29 16:30:31
788,4270,egypt,2007-08-29 16:30:31
788,5414,Impersonation,2007-08-29 18:12:35
788,5414,Kidnapping,2007-08-29 18:12:35
788,5414,Look Alike,2007-08-29 18:12:35
788,5414,Mission,2007-08-29 18:12:35
788,5414,Nuclear Weapon,2007-08-29 18:12:35
788,5955,afro-american,2007-08-29 16:56:29
788,5955,anger managment,2007-08-29 16:55:58
788,5955,boy-girl,2007-08-29 16:58:09
788,5955,finding yourself,2007-08-29 16:56:58
788,5955,makes you cry,2007-08-29 16:57:31
788,5955,poverty,2007-08-29 16:58:53
788,5955,psychiatrist,2007-08-29 16:56:39
788,5955,sexual abuse,2007-08-29 16:58:20
788,5955,us navy,2007-08-29 16:56:19
788,6010,Dream Sequence,2007-08-29 18:21:08
788,6010,Fast Food,2007-08-29 18:21:07
788,6010,Hit And Run,2007-08-29 18:21:07
788,6010,Loss Of Daughter,2007-08-29 18:21:07
788,6010,Stabbed In The Back,2007-08-29 18:21:07
788,8622,usa government,2007-08-29 16:27:50
788,42418,beauty,2007-08-29 17:03:06
788,42418,great scenery,2007-08-29 17:00:39
788,42418,hunger,2007-08-29 17:01:54
788,42418,John Smith,2007-08-29 17:01:34
788,42418,love story,2007-08-29 17:00:29
788,42418,native americans,2007-08-29 17:02:07
788,42418,nature vs. civilization; native peoples; going native,2007-08-29 17:00:54
788,42418,Pocahontas,2007-08-29 17:00:45
788,42418,poetry,2007-08-29 17:02:20
788,42418,Powhatan,2007-08-29 17:01:26
788,42418,sorrow,2007-08-29 17:02:31
788,42418,winter,2007-08-29 17:03:35
788,43419,Alarm,2007-08-29 18:15:04
788,43419,Beautiful Woman,2007-08-29 18:15:04
788,43419,Explosion,2007-08-29 18:15:04
788,43419,Gun,2007-08-29 18:15:04
788,43419,Mexico,2007-08-29 18:15:04
788,53953,drowning,2007-08-29 16:36:25
788,53953,fathers lov,2007-08-29 16:36:10
788,53953,freezing,2007-08-29 16:36:38
845,648,confusing,2007-02-08 04:09:11
845,648,confusing plot,2007-02-08 04:09:00
845,648,memorable sequence,2007-02-08 04:09:17
845,3949,heroin,2007-02-08 04:24:15
845,6453,docufiction,2008-06-22 03:48:19
845,6453,man vs. nature,2008-06-22 03:49:19
845,34319,freedom,2006-02-08 18:26:27
845,34319,slavery,2006-02-08 18:26:27
845,49286,Not so cheesy,2007-03-15 06:17:00
850,1120,how world works,2007-08-30 05:36:23
850,1729,contemplative,2007-08-30 05:36:14
850,1729,crimial,2007-08-30 05:36:14
850,1729,good sound,2007-08-30 05:36:14
850,1729,plan,2007-08-30 05:36:14
850,1747,good idea,2007-08-30 05:36:50
850,1747,how world works,2007-08-30 05:36:50
850,3911,bad idea,2007-08-30 05:36:29
850,4011,criminal,2007-08-30 05:37:59
850,4011,ohuevanie,2007-08-30 05:38:09
850,4011,plan,2007-08-30 05:37:46
850,5377,inrtavert,2007-08-30 05:32:27
850,5388,detective,2007-08-30 05:35:03
850,5388,plan,2007-08-30 05:35:11
850,52717,bad realisation,2007-08-30 05:39:09
850,52717,good idea,2007-08-30 05:39:09
858,1370,action,2006-08-01 21:47:35
858,2355,kid flick,2006-08-01 21:47:03
877,2530,ACTION,2007-10-09 09:07:30
877,2961,DRAMA,2007-10-09 09:09:52
877,3243,COMEDY,2007-10-09 09:08:22
877,4880,DRAMA,2007-10-09 09:09:34
877,4992,ROMANCE,2007-10-09 09:08:41
880,1270,not seen,2006-11-03 07:36:36
880,1375,star,2006-11-03 07:36:33
880,3893,nurse,2006-11-03 07:36:34
880,47970,my,2006-11-03 07:50:54
880,48516,R,2006-11-03 07:39:54
894,296,Quentin Tarantino,2008-09-18 07:48:26
922,508,aids,2007-08-30 19:26:18
922,508,gay,2007-08-30 19:26:12
922,508,Oscar (Best Actor),2007-08-30 19:26:04
922,1091,comedy,2007-08-30 19:23:18
922,1091,funny,2007-08-30 19:23:18
922,1556,boat,2007-08-30 19:23:39
922,6373,comedy,2007-08-30 19:21:56
922,6373,God,2007-08-30 19:21:56
929,428,Great movie,2007-08-30 19:55:13
929,1091,funny,2007-08-30 19:54:57
929,2409,not the best rocky,2007-08-30 19:54:56
929,3113,horror,2007-08-30 19:54:54
929,4015,funny,2007-08-30 19:55:52
937,10,Bond,2006-11-03 22:23:25
944,296,Emerson must see,2006-11-24 20:15:09
944,590,AFI 100,2006-11-24 20:26:32
944,599,AFI 100,2006-11-24 20:37:11
944,599,Emerson must see,2006-11-24 20:16:32
944,898,AFI 100,2006-11-24 20:20:45
944,904,AFI 100,2006-11-24 20:35:59
944,904,Emerson must see,2006-11-24 20:15:21
944,905,romantic comedy,2006-11-19 20:24:34
944,909,AFI 100,2006-11-24 20:30:47
944,910,romantic comedy,2006-11-19 20:24:07
944,913,AFI 100,2006-11-24 20:35:33
944,913,Emerson must see,2006-11-24 20:14:17
944,919,AFI 100,2006-11-24 20:37:17
944,919,Emerson must see,2006-11-24 20:16:51
944,920,AFI 100,2006-11-24 20:35:05
944,920,Emerson must see,2006-11-24 20:13:16
944,922,AFI 100,2006-11-24 20:37:07
944,922,Emerson must see,2006-11-24 20:16:19
944,926,AFI 100,2006-11-24 20:33:28
944,926,Emerson must see,2006-11-24 20:10:59
944,953,AFI 100,2006-11-24 20:35:20
944,953,Emerson must see,2006-11-24 20:13:48
944,955,AFI 100,2006-11-24 20:34:07
944,955,Emerson must see,2006-11-24 20:07:16
944,1094,Emerson must see,2006-11-24 20:07:30
944,1103,AFI 100,2006-11-24 20:36:11
944,1103,Emerson must see,2006-11-24 20:09:34
944,1104,AFI 100,2006-11-24 20:36:54
944,1104,Emerson must see,2006-11-24 20:10:03
944,1193,AFI 100,2006-11-24 20:18:39
944,1206,AFI 100,2006-11-24 20:34:28
944,1206,Emerson must see,2006-11-24 20:12:00
944,1207,AFI 100,2006-11-24 20:19:37
944,1208,AFI 100,2006-11-24 20:33:50
944,1208,Emerson must see,2006-11-24 20:11:16
944,1213,AFI 100,2006-11-24 20:35:16
944,1213,Emerson must see,2006-11-24 20:13:30
944,1219,AFI 100,2006-11-24 20:35:52
944,1219,Emerson must see,2006-11-24 20:14:55
944,1228,AFI 100,2006-11-24 20:19:08
944,1252,AFI 100,2006-11-24 20:34:14
944,1252,Emerson must see,2006-11-24 20:11:46
944,1256,AFI 100,2006-11-24 20:34:52
944,1256,Emerson must see,2006-11-24 20:07:48
944,1260,Emerson must see,2006-11-24 20:08:31
944,1266,AFI 100,2006-11-24 20:31:20
944,1267,AFI 100,2006-11-24 20:35:41
944,1267,Emerson must see,2006-11-24 20:14:38
944,1284,Emerson must see,2006-11-24 20:05:55
944,1304,AFI 100,2006-11-24 20:20:30
944,1931,AFI 100,2006-11-24 20:28:30
944,1939,AFI 100,2006-11-24 20:20:03
944,2066,Emerson must see,2006-11-24 20:09:02
944,2076,Emerson must see,2006-11-24 20:06:21
944,2303,Emerson must see,2006-11-24 20:08:47
944,2648,AFI 100,2006-11-24 20:35:01
944,2648,Emerson must see,2006-11-24 20:08:04
944,2935,Emerson must see,2006-11-24 20:08:19
944,3089,Emerson must see,2006-11-24 20:11:31
944,3095,AFI 100,2006-11-24 20:18:16
944,3363,AFI 100,2006-11-24 20:27:21
944,3365,AFI 100,2006-11-24 20:36:36
944,3365,Emerson must see,2006-11-24 20:16:02
944,3424,Emerson must see,2006-11-24 20:12:23
944,3435,AFI 100,2006-11-24 20:34:48
944,3435,Emerson must see,2006-11-24 20:13:00
944,3451,AFI 100,2006-11-24 20:32:13
944,3788,Emerson must see,2006-11-24 20:05:36
944,3871,AFI 100,2006-11-24 20:23:55
944,4361,AFI 100,2006-11-24 20:21:11
944,4914,Emerson must see,2006-11-24 20:07:00
944,5291,Emerson must see,2006-11-24 20:09:19
944,6783,Emerson must see,2006-11-24 20:09:46
944,7070,Emerson must see,2006-11-24 20:10:43
944,8154,Emerson must see,2006-11-24 20:12:45
944,25788,Emerson must see,2006-11-24 20:15:47
944,25996,Emerson must see,2006-11-24 20:10:28
959,1459,Hillarious comedy,2007-08-30 20:49:59
959,1459,Spoof,2007-08-30 20:49:59
959,2572,teen,2008-03-27 16:09:41
959,3825,piper perbo,2007-08-30 20:51:00
959,4351,surfing,2007-08-30 20:51:14
959,6936,cute,2007-08-30 20:51:54
981,272,history,2007-07-05 11:41:40
981,595,fairy tale,2007-07-05 11:45:20
981,1955,divorce,2007-07-05 11:43:33
985,246,e,2007-08-30 23:12:14
985,471,f,2007-08-30 23:12:04
985,1242,c,2007-08-30 23:12:09
985,1302,b,2007-08-30 23:12:10
985,1377,a,2007-08-30 23:12:11
985,4896,d,2007-08-30 23:12:08
1000,276,family,2007-08-31 04:07:15
1000,277,children's story,2007-08-31 04:05:11
1000,362,animated classic,2007-08-31 04:06:11
1000,1994,sci-fi. dark,2007-08-31 04:05:36
1000,5377,romance,2007-08-31 04:05:50
1000,7147,family bonds,2007-08-31 04:06:01
1010,7947,alcoholism,2008-03-27 00:27:28
1010,7947,classic,2008-03-27 00:26:29
1010,7947,typical John Houston,2008-03-27 00:27:28
1010,58293,interesting concept,2008-03-27 00:25:36
1017,2947,Bond,2007-08-31 11:02:29
1017,2947,old,2007-08-31 11:02:29
1017,4246,chick movie,2007-08-31 11:02:27
1017,4246,romance,2007-08-31 11:02:27
1017,4310,history,2007-08-31 11:04:04
1017,4447,pink,2007-08-31 11:03:56
1017,32587,comics based,2007-08-31 11:03:12
1024,20,intense,2007-08-31 11:51:08
1024,74,bit too sweet,2007-08-31 11:50:52
1024,237,ordinary,2007-08-31 11:41:35
1024,276,okay,2007-08-31 11:43:44
1024,277,sweet story,2007-08-31 11:39:30
1024,372,okay,2007-08-31 11:40:40
1024,838,Very well done!,2007-08-31 11:40:19
1024,914,legendary,2007-08-31 11:39:51
1024,915,audrey hepburn is great,2007-08-31 11:50:15
1024,915,classic,2007-08-31 11:50:15
1024,1047,okay once,2007-08-31 11:38:53
1024,1188,well done,2007-08-31 11:41:02
1024,1267,good acting,2007-08-31 11:39:19
1024,1438,good special effects,2007-08-31 11:44:40
1024,1438,good story,2007-08-31 11:44:40
1024,1438,well acted,2007-08-31 11:44:40
1024,1894,leading man too old.,2007-08-31 11:49:22
1024,1894,mediocre,2007-08-31 11:49:22
1024,2125,definitely for girls,2007-08-31 11:47:57
1024,2125,lovely,2007-08-31 11:47:57
1024,2137,excellent for kids,2007-08-31 11:47:41
1024,2384,different,2007-08-31 11:48:57
1024,2384,well done,2007-08-31 11:48:57
1024,2463,really good,2007-08-31 11:52:15
1024,2485,okay,2007-08-31 11:48:26
1024,2915,good acting,2007-08-31 11:42:15
1024,2953,excellent,2007-08-31 11:45:05
1024,2953,funny,2007-08-31 11:45:05
1024,2953,good for kids,2007-08-31 11:45:05
1024,3450,excellent comedy,2007-08-31 11:48:13
1024,3450,great acting,2007-08-31 11:48:13
1024,3755,excellent drama,2007-08-31 11:40:02
1024,3825,ordinary,2007-08-31 11:53:06
1024,3916,good story,2007-08-31 11:43:59
1024,3916,well acted,2007-08-31 11:43:59
1024,3967,interesting,2007-08-31 11:43:15
1024,3967,well acted,2007-08-31 11:43:15
1024,4015,stupid,2007-08-31 11:51:46
1024,4270,quite good,2007-08-31 11:43:48
1024,4367,a bit exagerated,2007-08-31 11:46:11
1024,4367,but a good movie,2007-08-31 11:46:11
1024,4447,okay once,2007-08-31 11:42:47
1024,4621,different,2007-08-31 11:54:15
1024,4621,well done,2007-08-31 11:54:15
1024,5064,Excellent,2007-08-31 11:51:35
1024,5152,realistic,2007-08-31 11:55:31
1024,5152,well acted,2007-08-31 11:55:31
1024,5152,well done,2007-08-31 11:55:31
1024,5308,excellent comedy,2007-08-31 11:55:15
1024,5377,mediocre,2007-08-31 11:41:21
1024,5528,not that good,2007-08-31 11:52:27
1024,6373,excellent,2007-08-31 11:47:02
1024,6378,Excellent,2007-08-31 11:42:29
1024,6385,good,2007-08-31 11:54:28
1024,6787,excellent drama,2007-08-31 11:54:43
1024,8361,good,2007-08-31 11:53:27
1024,45722,excellent,2007-08-31 11:52:50
1024,46578,pointless,2007-08-31 11:53:49
1024,46578,poor plot,2007-08-31 11:53:48
1035,6934,Jesus,2007-08-31 13:46:04
1035,6934,Matrix,2007-08-31 13:46:04
1035,6934,trilogy,2007-08-31 13:46:04
1035,32587,Jessica Alba,2007-08-31 13:46:27
1035,32587,Quentin Tarantino,2007-08-31 13:46:27
1036,2366,adventure,2006-11-04 09:35:33
1036,2640,comic book,2006-11-04 09:35:46
1042,2701,action,2007-08-31 14:26:04
1042,8622,documentary,2007-08-31 14:27:56
1047,3424,race issues,2007-03-01 23:49:26
1049,14,biopic,2007-08-31 14:28:44
1049,475,polotical ira prison,2007-08-31 14:27:05
1049,838,period drama,2007-08-31 14:27:48
1049,1231,race,2007-08-31 14:28:13
1049,1267,brainwashing,2007-08-31 14:27:14
1049,1339,horror novel,2007-08-31 14:26:38
1049,1343,psycho murderer,2007-08-31 14:26:50
1049,1953,cops,2007-08-31 14:27:58
1049,3911,comedy dogs dog dogshow canine,2007-08-31 14:26:11
1049,6934,sequel,2007-08-31 14:28:39
1049,7147,imagination,2007-08-31 14:28:30
1049,32587,cartoon,2007-08-31 14:28:51
1056,14,biography,2007-08-31 15:18:15
1056,198,futuristic,2007-08-31 15:14:50
1056,277,holiday,2007-08-31 15:16:09
1056,372,gen-x,2007-08-31 15:17:09
1056,468,chick flick,2007-08-31 15:16:51
1056,914,classic,2007-08-31 15:16:16
1056,1042,tom hanks,2007-08-31 15:17:20
1056,1088,chick flick,2007-08-31 15:14:23
1056,1120,pornography,2007-08-31 15:16:34
1056,1179,caper,2007-08-31 15:18:04
1056,1188,competition,2007-08-31 15:17:32
1056,1231,space,2007-08-31 15:17:37
1056,1747,POLITICAL,2007-08-31 15:15:02
1056,1994,clowns,2007-08-31 15:17:01
1056,2701,cartman,2007-08-31 15:15:28
1056,2915,dancing,2007-08-31 15:18:28
1056,3752,absurd,2007-08-31 15:18:46
1056,3755,weather,2007-08-31 15:16:41
1056,3911,improvised,2007-08-31 15:15:49
1056,4246,chick flick,2007-08-31 15:14:16
1056,5377,chick flick,2007-08-31 15:17:48
1056,5679,horror,2007-08-31 15:18:18
1056,6934,trilogy,2007-08-31 15:18:10
1056,7147,weird,2007-08-31 15:17:56
1056,32587,stylized,2007-08-31 15:18:33
1081,866,lesbian,2007-08-31 17:35:57
1081,866,mafia,2007-08-31 17:35:57
1081,866,organized crime,2007-08-31 17:35:57
1081,866,thelma & louise,2007-08-31 17:35:57
1081,4262,immigration,2007-08-31 17:36:07
1081,4262,mafia,2007-08-31 17:36:07
1081,4262,organized crime,2007-08-31 17:36:07
1081,4262,the american dream,2007-08-31 17:36:07
1107,26,Shakespeare,2007-08-31 18:22:10
1107,413,cult film,2007-08-31 18:14:31
1107,546,based on a video game,2007-08-31 18:15:25
1107,915,audrey hepburn,2007-08-31 18:17:40
1107,915,B&W,2007-08-31 18:17:40
1107,918,Judy Garland,2007-08-31 18:27:05
1107,918,Musical,2007-08-31 18:27:05
1107,924,classic,2007-08-31 18:51:09
1107,924,cult film,2007-08-31 18:51:09
1107,948,Drama,2007-08-31 18:27:22
1107,948,realistic,2007-08-31 18:27:22
1107,1025,Animation,2007-08-31 18:17:12
1107,1203,classic,2007-08-31 18:50:24
1107,1224,drama,2007-08-31 18:16:34
1107,1224,Shakespeare,2007-08-31 18:16:34
1107,1238,realistic,2007-08-31 18:21:07
1107,1350,Suspense,2007-08-31 18:16:58
1107,1367,Cute!,2007-08-31 18:49:55
1107,1367,remake,2007-08-31 18:49:55
1107,1919,based on a book,2007-08-31 18:33:45
1107,1937,Bing Crosby,2007-08-31 18:39:17
1107,1971,Sequel fever,2007-08-31 18:27:36
1107,1996,sequel fever,2007-08-31 18:32:31
1107,2090,Animation,2007-08-31 18:23:39
1107,2122,cult film,2007-08-31 18:25:19
1107,2135,Musical,2007-08-31 18:26:32
1107,2137,animation,2007-08-31 18:15:42
1107,2143,cult film,2007-08-31 18:22:07
1107,2311,sequel fever,2007-08-31 18:51:23
1107,2384,sleeper,2007-08-31 18:16:15
1107,2530,Cult film,2007-08-31 18:24:04
1107,2662,Classic,2007-08-31 18:17:55
1107,2736,Neil Simon,2007-08-31 18:28:34
1107,2919,Sleeper,2007-08-31 18:22:11
